"user_id","age_bracket","tier","gender","oPhone","oWatch","oPods","oTV","date","card"
1908,"34-50","silver","female",0,1,0,0,2023-07-11,"Visa_debit"
1909,"25-34","silver","other",1,0,0,0,2023-12-08,"Other_debit"
1910,"34-50","silver","male",1,0,0,0,2023-12-24,"Visa_debit"
1911,"25-34","silver","female",1,1,1,0,2023-11-06,"Visa_debit"
1912,"18-25","silver","female",1,0,0,1,2023-10-15,"Visa_credit"
1913,"18-25","silver","male",1,0,0,0,2023-11-26,"Visa_debit"
1914,"25-34","gold","female",0,1,0,0,2023-10-25,"Visa_debit"
1915,"18-25","gold","male",0,1,0,0,2023-05-07,"Mastercard_credit"
1916,"25-34","silver","female",0,0,1,1,2023-10-08,"Visa_debit"
1917,"25-34","silver","female",1,0,0,0,2023-09-24,"Visa_debit"
1918,"18-25","platinum","female",1,0,0,0,2023-04-22,"Visa_debit"
1919,"25-34","silver","female",1,1,1,0,2023-09-18,"Visa_debit"
1920,"25-34","silver","female",0,0,1,0,2023-10-31,"Visa_credit"
1921,">50","silver","female",0,1,0,0,2023-11-06,"Mastercard_credit"
1922,"34-50","silver","other",1,0,0,0,2023-06-12,"Mastercard_credit"
1923,"18-25","gold","female",1,0,0,0,2023-02-19,"Mastercard_debit"
1924,"18-25","silver","male",1,0,0,0,2023-06-16,"Other_debit"
1925,"25-34","silver","female",0,0,1,0,2023-08-13,"Other_debit"
1926,"18-25","gold","female",1,0,1,0,2023-09-09,"Other_debit"
1927,"25-34","gold","male",0,0,0,1,2023-11-25,"Visa_debit"
1928,"18-25","silver","male",1,1,0,0,2023-09-27,"Visa_debit"
1929,"34-50","silver","female",1,0,0,0,2023-11-14,"Mastercard_credit"
1930,"34-50","silver","male",0,0,0,1,2023-11-28,"Visa_credit"
1931,"25-34","gold","male",0,1,1,0,2023-07-06,"Visa_debit"
1932,"18-25","platinum","female",0,0,0,1,2023-11-07,"Visa_credit"
1933,"18-25","gold","male",1,1,0,0,2023-10-24,"Visa_credit"
1934,"25-34","silver","female",1,0,1,0,2023-04-07,"Visa_debit"
1935,"25-34","silver","male",0,0,1,0,2023-09-22,"Mastercard_credit"
1936,"25-34","platinum","male",1,0,0,0,2023-08-07,"Mastercard_credit"
1937,"18-25","silver","female",1,0,0,0,2023-03-23,"Visa_debit"
1938,"25-34","platinum","female",1,0,1,0,2023-03-26,"Visa_debit"
1939,"18-25","gold","male",1,0,1,0,2023-09-19,"Visa_credit"
1940,"18-25","gold","male",1,0,0,0,2023-02-10,"Visa_debit"
1941,"18-25","gold","female",1,0,0,0,2023-10-08,"Visa_debit"
1942,"18-25","silver","male",0,1,0,0,2023-10-26,"Mastercard_credit"
1943,"25-34","gold","female",1,0,0,0,2023-01-01,"Mastercard_credit"
1944,"18-25","platinum","female",0,0,1,0,2023-03-04,"Visa_debit"
1945,">50","gold","female",1,0,1,0,2023-11-19,"Mastercard_debit"
1946,"18-25","silver","other",1,0,0,0,2023-10-29,"Mastercard_credit"
1947,"25-34","silver","male",1,0,0,0,2023-03-19,"Visa_debit"
1948,"25-34","silver","male",1,0,1,0,2023-07-18,"Visa_credit"
1949,"18-25","silver","female",1,0,1,0,2023-08-04,"Visa_debit"
1950,"25-34","silver","male",1,0,0,0,2023-11-20,"Visa_debit"
1951,">50","silver","male",0,0,1,0,2023-11-01,"Visa_debit"
1952,"18-25","gold","male",0,0,1,0,2023-02-15,"Visa_debit"
1953,"18-25","silver","female",0,0,1,0,2023-01-23,"Visa_debit"
1954,"34-50","gold","female",1,0,0,0,2023-04-18,"Visa_debit"
1955,"18-25","silver","male",0,0,0,1,2023-07-14,"Mastercard_credit"
1956,"25-34","gold","male",1,0,0,0,2023-04-25,"Visa_debit"
1957,"18-25","silver","male",1,0,0,0,2023-10-05,"Visa_debit"
1958,"25-34","silver","female",1,0,1,0,2023-02-07,"Visa_debit"
1959,"18-25","gold","female",0,1,0,0,2023-02-05,"Visa_debit"
1960,"25-34","gold","female",1,1,0,0,2023-04-10,"Visa_debit"
1961,">50","silver","male",0,0,0,1,2023-08-07,"Visa_debit"
1962,"25-34","platinum","female",1,0,0,0,2023-02-26,"Visa_debit"
1963,"34-50","gold","male",1,0,1,0,2023-01-10,"Visa_debit"
1964,"34-50","silver","male",0,0,1,0,2023-04-19,"Visa_debit"
1965,"25-34","silver","female",1,0,0,0,2023-05-28,"Visa_debit"
1966,"34-50","silver","female",0,0,0,1,2023-08-04,"Visa_debit"
1967,"25-34","silver","male",1,0,0,0,2023-06-28,"Mastercard_credit"
1968,"18-25","platinum","female",0,0,0,1,2023-10-04,"Other_debit"
1969,"25-34","silver","male",0,0,1,0,2023-05-12,"Visa_debit"
1970,"18-25","gold","male",1,1,1,0,2023-08-25,"Visa_debit"
1971,"25-34","silver","other",1,1,1,0,2023-01-08,"Visa_debit"
1972,"34-50","gold","female",1,0,1,0,2023-02-24,"Mastercard_debit"
1973,"25-34","silver","female",0,0,1,0,2023-09-12,"Visa_debit"
1974,"34-50","silver","other",0,0,1,0,2023-03-25,"Visa_credit"
1975,"25-34","silver","male",0,0,0,1,2023-02-12,"Visa_debit"
1976,"34-50","silver","male",1,0,1,1,2023-03-31,"Visa_debit"
1977,"34-50","platinum","female",0,0,1,0,2023-01-31,"Visa_debit"
1978,"25-34","silver","female",1,0,1,0,2023-08-27,"Mastercard_debit"
1979,"18-25","gold","female",1,1,1,0,2023-06-23,"Other_debit"
1980,"34-50","gold","female",1,0,0,1,2023-05-03,"Visa_debit"
1981,"25-34","gold","female",1,0,0,0,2023-06-06,"Mastercard_credit"
1982,"18-25","gold","female",1,1,0,0,2023-02-01,"Visa_credit"
1983,"18-25","gold","female",0,1,0,0,2023-12-21,"Visa_credit"
1984,"18-25","silver","male",1,0,1,1,2023-03-25,"Visa_credit"
1985,"34-50","silver","female",1,0,0,0,2023-02-09,"Visa_debit"
1986,"25-34","silver","female",0,1,0,0,2023-08-03,"Visa_debit"
1987,"34-50","gold","female",1,0,1,0,2023-03-02,"Other_debit"
1988,"25-34","gold","male",1,1,1,0,2023-12-04,"Visa_debit"
1989,"18-25","silver","male",0,1,1,0,2023-05-02,"Visa_credit"
1990,"18-25","silver","female",0,0,1,0,2023-03-30,"Mastercard_credit"
1991,"18-25","silver","female",1,0,0,0,2023-07-30,"Visa_debit"
1992,"18-25","silver","female",1,1,0,1,2023-04-06,"Visa_debit"
1993,"25-34","silver","male",1,0,0,0,2023-12-06,"Visa_debit"
1994,"25-34","gold","female",0,0,1,1,2023-04-14,"Mastercard_credit"
1995,"25-34","silver","other",1,0,0,0,2023-08-06,"Visa_debit"
1996,"25-34","silver","female",0,1,0,0,2023-12-10,"Visa_debit"
1997,"25-34","platinum","male",1,0,1,0,2023-05-20,"Visa_debit"
1998,"34-50","silver","female",1,0,0,-,2023-11-04,"Visa_debit"
1999,"18-25","silver","female",0,0,1,0,2023-03-30,"Visa_debit"
2000,"25-34","silver","female",1,0,0,0,2023-04-06,"Visa_debit"
2001,"18-25","silver","female",0,1,0,0,2023-04-02,"Mastercard_debit"
2002,"18-25","silver","female",1,0,0,0,2023-07-08,"Mastercard_credit"
2003,"25-34","platinum","male",0,0,1,0,2023-10-04,"Visa_credit"
2004,"25-34","silver","female",1,0,1,0,2023-02-19,"Mastercard_credit"
2005,"18-25","silver","male",0,0,1,0,2023-01-09,"Mastercard_credit"
2006,"25-34","gold","male",1,0,1,0,2023-10-21,"Other_debit"
2007,"25-34","silver","male",1,1,1,0,2023-08-21,"Mastercard_credit"
2008,"18-25","silver","female",1,0,0,0,2023-02-05,"Visa_credit"
2009,"25-34","silver","female",0,1,0,0,2023-07-21,"Mastercard_credit"
2010,"18-25","silver","male",1,0,0,0,2023-07-10,"Visa_credit"
2011,"18-25","silver","other",1,1,0,0,2023-06-25,"Visa_debit"
2012,"34-50","gold","female",1,1,1,0,2023-02-21,"Visa_debit"
2013,"34-50","gold","female",1,0,0,1,2023-11-23,"Mastercard_debit"
2014,"18-25","gold","female",1,0,1,0,2023-10-21,"Visa_debit"
2015,"18-25","gold","male",1,1,1,0,2023-03-28,"Mastercard_credit"
2016,"18-25","silver","female",0,1,1,0,2023-03-06,"Visa_credit"
2017,"18-25","gold","male",1,0,1,0,2023-01-24,"Visa_credit"
2018,"25-34","silver","female",0,1,1,0,2023-04-23,"Visa_credit"
2019,"25-34","silver","female",0,1,1,0,2023-08-03,"Visa_credit"
2020,"18-25","silver","male",0,0,1,0,2023-07-21,"Mastercard_credit"
2021,"34-50","platinum","male",1,1,1,0,2023-02-07,"Visa_debit"
2022,"34-50","silver","male",0,0,1,0,2023-07-25,"Other_debit"
2023,"34-50","silver","female",0,0,0,1,2023-10-13,"Mastercard_credit"
2024,"18-25","platinum","female",1,0,1,1,2023-11-25,"Mastercard_credit"
2025,"18-25","silver","female",0,1,0,0,2023-04-07,"Other_credit"
2026,"34-50","silver","female",0,0,0,1,2023-02-10,"Visa_debit"
2027,"18-25","silver","female",1,0,0,0,2023-11-11,"Visa_debit"
2028,"18-25","silver","male",1,0,0,0,2023-08-24,"Visa_debit"
2029,"25-34","gold","female",1,0,1,0,2023-10-25,"Mastercard_credit"
2030,"18-25","silver","male",1,0,1,0,2023-07-14,"Mastercard_credit"
2031,"25-34","gold","female",1,0,0,0,2023-11-07,"Visa_debit"
2032,"25-34","platinum","female",0,0,0,1,2023-10-04,"Mastercard_credit"
2033,"18-25","silver","female",0,0,1,0,2023-05-01,"Visa_debit"
2034,"25-34","silver","female",1,0,1,0,2023-02-23,"Visa_debit"
2035,"18-25","gold","male",1,0,1,0,2023-06-03,"Mastercard_credit"
2036,"18-25","gold","female",1,0,0,0,2023-12-26,"Visa_credit"
2037,"18-25","gold","male",1,0,1,0,2023-03-04,"Visa_credit"
2038,"18-25","platinum","female",1,0,0,0,2023-02-12,"Mastercard_credit"
2039,"18-25","silver","female",1,0,1,0,2023-10-13,"Mastercard_credit"
2040,"25-34","gold","female",0,1,0,0,2023-02-21,"Mastercard_debit"
2041,"25-34","silver","female",1,0,1,0,2023-03-02,"Mastercard_debit"
2042,"25-34","gold","male",1,1,1,0,2023-06-12,"Mastercard_credit"
2043,"18-25","silver","male",0,0,1,0,2023-09-10,"Mastercard_debit"
2044,">50","silver","female",1,0,0,1,2023-01-10,"Other_debit"
2045,"25-34","gold","male",1,0,0,0,2023-03-29,"Visa_debit"
2046,">50","gold","female",1,0,0,0,2023-04-03,"Mastercard_debit"
2047,"18-25","gold","female",1,0,0,0,2023-11-22,"Visa_debit"
2048,"18-25","platinum","male",1,0,0,0,2023-06-20,"Visa_credit"
2049,"18-25","gold","female",1,0,0,0,2023-03-19,"Mastercard_credit"
2050,"25-34","gold","male",0,1,0,0,2023-11-01,"Mastercard_debit"
2051,"18-25","gold","male",0,1,0,0,2023-07-26,"Visa_debit"
2052,"25-34","silver","male",1,0,0,0,2023-11-23,"Visa_debit"
2053,"34-50","silver","female",1,0,0,0,2023-02-28,"Mastercard_debit"
2054,"18-25","platinum","female",1,0,0,0,2023-04-23,"Visa_debit"
2055,"25-34","silver","male",1,0,0,0,2023-06-04,"Mastercard_debit"
2056,"34-50","silver","male",1,0,1,0,2023-04-17,"Visa_debit"
2057,"18-25","silver","other",1,0,0,0,2023-04-13,"Visa_debit"
2058,"25-34","gold","male",1,0,1,0,2023-08-23,"Mastercard_credit"
2059,"18-25","silver","male",1,0,1,0,2023-03-04,"Mastercard_credit"
2060,"25-34","silver","female",0,0,0,1,2023-01-05,"Mastercard_credit"
2061,"34-50","silver","female",1,0,0,0,2023-01-24,"Visa_credit"
2062,"25-34","gold","female",1,0,0,0,2023-06-18,"Visa_debit"
2063,"18-25","silver","other",1,1,1,0,2023-03-03,"Visa_debit"
2064,"18-25","silver","male",0,1,0,0,2023-08-05,"Other_debit"
2065,"18-25","silver","female",0,0,0,1,2023-07-01,"Visa_credit"
2066,">50","silver","male",1,1,0,0,2023-08-16,"Mastercard_credit"
2067,"18-25","silver","female",0,0,1,0,2023-12-23,"Visa_debit"
2068,"18-25","silver","female",0,0,1,0,2023-05-27,"Visa_debit"
2069,"18-25","silver","female",1,0,0,0,2023-04-19,"Visa_debit"
2070,"18-25","silver","male",1,1,0,0,2023-09-11,"Visa_credit"
2071,"18-25","gold","other",0,0,1,0,2023-06-01,"Mastercard_credit"
2072,"18-25","silver","male",1,0,0,0,2023-08-16,"Mastercard_credit"
2073,"34-50","silver","female",1,1,0,0,2023-06-23,"Visa_debit"
2074,"18-25","silver","female",1,1,1,0,2023-09-12,"Other_debit"
2075,"25-34","silver","female",1,1,0,0,2023-06-30,"Visa_debit"
2076,"34-50","gold","male",1,0,0,0,2023-03-04,"Visa_credit"
2077,"18-25","silver","male",1,1,0,0,2023-03-25,"Visa_debit"
2078,"25-34","platinum","female",0,0,1,0,2023-07-08,"Visa_credit"
2079,"25-34","platinum","female",1,1,0,0,2023-03-16,"Mastercard_credit"
2080,"18-25","silver","female",0,0,1,0,2023-08-04,"Visa_debit"
2081,"25-34","silver","male",1,0,0,0,2023-04-19,"Mastercard_debit"
2082,"18-25","gold","female",0,1,1,0,2023-05-22,"Mastercard_credit"
2083,"18-25","silver","male",1,0,0,0,2023-04-14,"Visa_debit"
2084,"25-34","platinum","female",1,1,0,0,2023-02-01,"Mastercard_credit"
2085,"18-25","silver","male",0,0,0,1,2023-11-03,"Visa_debit"
2086,"25-34","platinum","female",1,1,1,0,2023-07-25,"Visa_debit"
2087,"25-34","silver","female",0,1,0,0,2023-03-02,"Visa_debit"
2088,"18-25","silver","male",0,1,0,1,2023-06-12,"Visa_credit"
2089,">50","silver","female",0,0,1,0,2023-12-01,"Mastercard_credit"
2090,"18-25","gold","female",1,0,0,0,2023-10-23,"Other_debit"
2091,"34-50","silver","female",1,0,0,0,2023-11-01,"Mastercard_debit"
2092,"25-34","platinum","male",1,0,0,0,2023-06-08,"Mastercard_debit"
2093,"25-34","silver","male",1,0,0,0,2023-08-18,"Visa_debit"
2094,"18-25","silver","male",1,0,1,0,2023-05-11,"Visa_debit"
2095,"25-34","silver","male",0,1,0,0,2023-08-21,"Mastercard_debit"
2096,"18-25","silver","male",1,0,1,1,2023-10-27,"Mastercard_credit"
2097,"18-25","silver","female",1,0,0,0,2023-08-09,"Visa_debit"
2098,"34-50","silver","male",0,1,1,0,2023-03-21,"Mastercard_debit"
2099,"18-25","silver","male",1,0,0,0,2023-11-02,"Visa_debit"
2100,"18-25","gold","male",0,1,0,0,2023-08-28,"Visa_debit"
2101,"18-25","silver","female",0,0,1,0,2023-02-04,"Mastercard_debit"
2102,"34-50","silver","female",1,0,0,0,2023-06-08,"Visa_debit"
2103,"25-34","silver","female",1,0,1,0,2023-08-10,"Visa_debit"
2104,"34-50","silver","male",0,0,0,1,2023-04-19,"Visa_debit"
2105,"25-34","gold","female",1,0,0,0,2023-04-26,"Other_credit"
2106,"25-34","gold","female",1,0,0,1,2023-04-19,"Visa_debit"
2107,"25-34","silver","male",0,0,1,0,2023-03-09,"Mastercard_credit"
2108,"25-34","silver","female",0,0,0,1,2023-09-25,"Mastercard_credit"
2109,">50","silver","male",1,0,0,0,2023-10-27,"Mastercard_debit"
2110,"25-34","silver","female",1,0,0,0,2023-02-20,"Visa_debit"
2111,"25-34","silver","female",0,0,1,0,2023-01-07,"Visa_credit"
2112,"25-34","silver","male",1,0,1,0,2023-06-27,"Visa_credit"
2113,"18-25","silver","male",0,1,1,0,2023-03-18,"Mastercard_debit"
2114,"18-25","silver","female",1,0,0,1,2023-05-17,"Mastercard_credit"
2115,"18-25","silver","female",0,1,0,1,2023-12-01,"Other_debit"
2116,"34-50","silver","male",0,0,1,0,2023-12-16,"Visa_debit"
2117,"25-34","silver","female",1,0,1,0,2023-08-10,"Mastercard_debit"
2118,"18-25","silver","male",1,0,0,0,2023-01-12,"Visa_credit"
2119,"18-25","platinum","female",0,0,1,0,2023-01-01,"Other_credit"
2120,"18-25","silver","female",0,0,1,1,2023-10-14,"Visa_credit"
2121,"34-50","silver","female",1,1,0,0,2023-02-24,"Mastercard_credit"
2122,"18-25","silver","female",1,0,0,1,2023-03-30,"Mastercard_credit"
2123,"18-25",-,"male",0,1,1,0,2023-01-15,"Visa_debit"
2124,"25-34","silver","female",1,0,1,0,2023-04-25,"Visa_debit"
2125,"18-25","silver","female",1,1,0,0,2023-05-25,"Visa_credit"
2126,"25-34","gold","male",1,0,0,0,2023-12-19,"Visa_debit"
2127,"18-25","platinum","male",1,0,0,0,2023-03-14,"Visa_debit"
2128,"25-34","gold","female",0,0,1,0,2023-02-09,"Mastercard_credit"
2129,"34-50","platinum","male",1,0,0,0,2023-01-15,-
2130,"18-25","gold","male",1,0,1,0,2023-02-04,"Mastercard_debit"
2131,"18-25","silver","female",0,1,0,0,2023-01-28,"Other_debit"
2132,"18-25","platinum","male",1,1,0,0,2023-06-10,"Mastercard_credit"
2133,"18-25","gold","female",1,0,0,0,2023-09-17,"Mastercard_credit"
2134,"25-34","silver","female",1,1,1,0,2023-06-07,"Visa_debit"
2135,"25-34","silver","other",0,0,1,0,2023-10-09,"Visa_credit"
2136,"25-34","platinum","female",1,0,1,0,2023-06-18,"Mastercard_credit"
2137,"25-34","gold","male",1,0,0,0,2023-05-17,"Visa_debit"
2138,"25-34","silver","female",1,0,1,0,2023-12-23,"Mastercard_credit"
2139,"25-34","gold","female",1,0,1,0,2023-10-21,"Mastercard_credit"
2140,"25-34","platinum","male",0,0,1,1,2023-12-15,"Visa_debit"
2141,"18-25","silver","female",1,0,1,0,2023-07-14,"Visa_debit"
2142,"25-34","silver","male",0,0,1,0,2023-05-28,"Visa_credit"
2143,"18-25","silver","female",1,1,1,0,2023-12-01,"Visa_debit"
2144,"18-25","silver","male",0,0,0,1,2023-04-29,"Visa_debit"
2145,"18-25","platinum","female",0,0,1,0,2023-06-20,"Mastercard_credit"
2146,"18-25","silver","female",1,0,0,0,2023-01-10,"Mastercard_debit"
2147,"18-25","silver","male",0,0,1,0,2023-05-04,"Visa_debit"
2148,"25-34","silver","male",1,0,0,0,2023-05-04,"Mastercard_credit"
2149,"34-50","silver","male",0,1,0,0,2023-03-14,"Visa_debit"
2150,"18-25","gold","male",1,1,0,0,2023-08-09,"Visa_debit"
2151,"25-34","gold","male",1,0,0,0,2023-03-21,"Visa_debit"
2152,"34-50","silver","male",0,0,1,0,2023-03-30,"Mastercard_credit"
2153,"25-34","gold","female",1,0,0,1,2023-05-13,"Mastercard_credit"
2154,"34-50","silver","female",1,1,0,0,2023-05-03,"Mastercard_credit"
2155,"18-25","silver","female",1,0,1,0,2023-11-08,"Visa_debit"
2156,"34-50","silver","female",0,0,1,0,2023-12-14,"Mastercard_credit"
2157,"18-25","gold","female",1,0,0,0,2023-11-10,"Visa_debit"
2158,"18-25","silver","male",1,0,1,0,2023-04-12,"Mastercard_credit"
2159,"18-25","platinum","male",0,1,0,0,2023-12-14,"Mastercard_debit"
2160,"18-25","gold","other",1,0,1,1,2023-02-21,"Visa_debit"
2161,"25-34","gold","female",1,1,0,0,2023-11-25,"Visa_credit"
2162,"18-25","silver","male",1,0,1,0,2023-04-28,"Visa_debit"
2163,"25-34","silver","female",0,0,1,0,2023-06-19,"Visa_debit"
2164,"18-25","silver","female",1,1,0,0,2023-09-23,"Visa_debit"
2165,"25-34","silver","female",0,0,1,0,2023-10-21,"Visa_credit"
2166,"25-34","silver","male",1,1,0,0,2023-05-10,"Other_debit"
2167,"18-25","gold","male",0,0,1,0,2023-07-01,"Visa_debit"
2168,"25-34","silver","female",1,0,1,0,2023-12-06,"Mastercard_debit"
2169,"25-34","platinum","female",0,0,0,1,2023-09-29,"Mastercard_credit"
2170,"25-34","gold","male",1,0,0,0,2023-01-08,"Visa_debit"
2171,"25-34","silver","male",1,0,1,1,2023-08-04,"Visa_debit"
2172,"25-34","silver","male",1,0,0,0,2023-01-13,"Visa_debit"
2173,"34-50","silver","female",0,1,0,0,2023-04-28,"Mastercard_debit"
2174,"18-25","gold","female",1,1,0,0,2023-06-18,"Visa_debit"
2175,"18-25","silver","female",1,1,0,0,2023-07-23,"Visa_debit"
2176,"18-25","gold","female",0,0,1,0,2023-03-02,"Other_debit"
2177,"18-25","silver","female",1,0,1,0,2023-10-14,"Visa_debit"
2178,"18-25","gold","female",1,0,0,0,2023-07-31,"Mastercard_debit"
2179,"25-34","gold","male",1,0,1,0,2023-02-26,"Visa_debit"
2180,"25-34","silver","female",1,1,0,0,2023-11-08,"Visa_debit"
2181,"25-34","silver","female",1,0,1,1,2023-03-26,"Visa_debit"
2182,"18-25","silver","female",1,0,0,0,2023-01-06,"Visa_debit"
2183,"34-50","gold","female",0,0,1,0,2023-06-30,"Visa_debit"
2184,"25-34","silver","female",1,1,1,1,2023-01-10,"Visa_debit"
2185,"25-34","silver","female",1,1,1,0,2023-01-16,"Mastercard_debit"
2186,"34-50","silver","male",1,0,0,0,2023-08-18,"Other_credit"
2187,"25-34","silver","female",0,1,0,0,2023-05-07,"Other_debit"
2188,"18-25","gold","female",1,0,1,0,2023-07-29,"Visa_debit"
2189,"25-34","gold","female",0,0,0,1,2023-06-12,"Mastercard_credit"
2190,"25-34","silver","female",1,0,1,0,2023-11-26,"Mastercard_debit"
2191,">50","silver","male",0,0,1,0,2023-11-24,"Visa_credit"
2192,"34-50","silver","female",0,0,1,0,2023-07-10,"Visa_debit"
2193,"34-50","platinum","male",1,1,1,0,2023-07-16,"Visa_debit"
2194,"34-50","silver","female",0,0,1,0,2023-08-25,"Mastercard_credit"
2195,"18-25","silver","female",1,0,1,0,2023-02-22,"Visa_debit"
2196,"18-25","silver","male",0,1,0,0,2023-11-16,"Mastercard_credit"
2197,"18-25","silver","male",1,0,0,1,2023-02-17,"Visa_debit"
2198,"18-25","gold","male",0,0,1,0,2023-05-17,"Visa_debit"
2199,"25-34","silver","male",1,1,0,0,2023-08-06,"Visa_debit"
2200,"18-25","silver","male",1,1,1,0,2023-01-31,"Mastercard_debit"
2201,"25-34","gold","female",1,0,0,0,2023-01-16,"Visa_credit"
2202,"18-25","silver","male",1,0,1,0,2023-04-21,"Visa_credit"
2203,"18-25","platinum","female",0,0,1,0,2023-09-14,"Visa_debit"
2204,"25-34","platinum","female",0,0,0,1,2023-02-07,"Mastercard_credit"
2205,"25-34","gold","female",0,1,0,0,2023-03-27,"Visa_debit"
2206,"25-34","silver","female",1,0,0,0,2023-06-10,"Visa_credit"
2207,"18-25","gold","male",1,0,1,0,2023-03-16,"Visa_credit"
2208,"18-25","gold","female",1,0,0,0,2023-04-07,"Visa_credit"
2209,"18-25","silver","female",0,1,0,0,2023-04-05,"Other_debit"
2210,"25-34","silver","male",1,0,1,0,2023-05-09,"Mastercard_credit"
2211,"25-34","silver","female",1,1,0,0,2023-12-04,"Visa_credit"
2212,"25-34","platinum","female",1,0,0,0,2023-10-09,"Mastercard_credit"
2213,"25-34","platinum","other",1,0,1,0,2023-09-19,"Visa_debit"
2214,"18-25","silver","female",1,0,1,0,2023-04-10,"Mastercard_debit"
2215,"18-25","platinum","female",1,0,0,0,2023-06-19,"Visa_debit"
2216,"18-25","silver","female",1,1,0,0,2023-07-31,"Mastercard_debit"
2217,"34-50","gold","male",1,0,0,0,2023-09-07,"Visa_debit"
2218,"18-25","gold","female",1,0,0,0,2023-04-10,"Visa_debit"
2219,"18-25","silver","male",1,1,0,0,2023-10-22,"Visa_debit"
2220,"25-34","gold","female",1,0,0,0,2023-04-13,"Visa_debit"
2221,"18-25","gold","male",1,0,0,0,2023-05-14,"Other_debit"
2222,"34-50","silver","male",1,0,0,0,2023-03-21,"Other_credit"
2223,"18-25","silver","male",1,1,1,0,2023-11-18,"Visa_credit"
2224,"18-25","silver","male",0,1,1,0,2023-06-03,"Visa_debit"
2225,"25-34","gold","male",0,1,1,0,2023-07-25,"Visa_debit"
2226,"18-25","gold","male",1,0,0,0,2023-09-23,"Visa_credit"
2227,"18-25","silver","female",0,1,0,0,2023-12-24,"Mastercard_credit"
2228,"34-50","silver","male",0,0,1,0,2023-04-05,"Visa_debit"
2229,"25-34","silver","male",1,0,1,0,2023-03-11,"Mastercard_debit"
2230,"34-50","silver","male",0,0,1,0,2023-08-17,"Visa_debit"
2231,"25-34","gold","female",1,0,1,0,2023-02-22,"Mastercard_debit"
2232,"25-34","platinum","male",1,0,1,0,2023-06-04,"Visa_debit"
2233,"34-50","silver","male",0,0,1,0,2023-09-15,"Visa_credit"
2234,"25-34","silver","male",1,0,1,0,2023-10-31,"Visa_credit"
2235,"25-34","gold","male",1,1,1,1,2023-04-22,"Mastercard_debit"
2236,">50","silver","female",1,0,1,0,2023-02-13,"Mastercard_debit"
2237,"34-50","silver","male",1,0,0,0,2023-10-10,"Mastercard_credit"
2238,"25-34","silver","female",0,0,1,0,2023-09-07,"Visa_debit"
